chr	name	start	end	sample	celltype	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	26	1	13
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	25	1	13
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	13	1	13
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	44	1	24
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	32	1	24
chrX	Taf1	101527571	101601789	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	0,96	24	1	24
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	29	1	22
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	22	1	22
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,86	22	1	22
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	20	1	18
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	29	1	18
chrX	Taf1	101527571	101601789	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	18	1	18
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	209	1	106
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	106	1	106
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	306	1	106
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	189	1	158
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	0,99	224	1	158
chrX	Taf9b	106206873	106221158	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	158	1	158
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	184	1	184
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	0,99	193	1	184
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	195	1	184
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	193	1	136
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	136	1	136
chrX	Taf9b	106206873	106221158	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	225	1	136
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	783	1	550
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	550	1	550
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	0,98	621	1	550
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	1025	1	449
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	449	1	449
chrX	Taf9b	106206873	106221158	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	652	1	449
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,99	75	1	75
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	132	1	75
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	194	1	75
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	129	1	106
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	106	1	106
chrX	Taf9b	106206873	106221158	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	129	1	106
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	59	1	59
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	81	1	59
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	62	1	59
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	69	1	55
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	55	1	55
chrX	Taz	74281899	74295319	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	59	1	55
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	131	1	83
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	83	1	83
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	100	1	83
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	72	1	72
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	128	1	72
chrX	Taz	74281899	74295319	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	97	1	72
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	91	1	54
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	54	1	54
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	86	1	54
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	76	1	49
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	85	1	49
chrX	Taz	74281899	74295319	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	49	1	49
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	136	1	67
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	71	1	67
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	67	1	67
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	61	1	61
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	107	1	61
chrX	Taz	74281899	74295319	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	72	1	61
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	40	1	22
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	22	1	22
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	79	1	22
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	58	1	24
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	51	1	24
chrX	Tbc1d25	8154469	8176181	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	24	1	24
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	32	1	32
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	36	1	32
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	34	1	32
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	25	1	11
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	11	1	11
chrX	Tbc1d25	8154469	8176181	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	18	1	11
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	77	1	61
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	62	1	61
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	61	1	61
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	39	1	39
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	41	1	39
chrX	Tbc1d25	8154469	8176181	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	78	1	39
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	93	1	35
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	35	1	35
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	37	1	35
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	0,99	99	0,99	59
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	59	0,99	59
chrX	Tbc1d25	8154469	8176181	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	0,99	86	0,99	59
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,99	170	0,99	168
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	168	0,99	168
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,99	389	0,99	168
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	206	1	206
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	328	1	206
chrX	Tbc1d8b	139684959	139754221	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	314	1	206
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	44	1	44
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	46	1	44
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	61	1	44
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	45	1	39
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	67	1	39
chrX	Tbc1d8b	139684959	139754221	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	39	1	39
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	98	1	59
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	176	1	59
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	59	1	59
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	138	1	103
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	103	1	103
chrX	Tbc1d8b	139684959	139754221	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	148	1	103
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	0,97	39	1	29
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	29	1	29
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	57	1	29
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	67	1	35
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	67	1	35
chrX	Tbc1d8b	139684959	139754221	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	35	1	35
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	217	1	82
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,99	82	1	82
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	85	1	82
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	62	1	62
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	104	1	62
chrX	Tbl1x	77510546	77662713	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	125	1	62
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	67	1	55
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	55	1	55
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	64	1	55
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	46	1	46
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	54	1	46
chrX	Tbl1x	77510546	77662713	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	57	1	46
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	153	1	142
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,99	142	1	142
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	157	1	142
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	89	1	86
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	86	1	86
chrX	Tbl1x	77510546	77662713	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	118	1	86
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,99	103	1	55
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	62	1	55
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	55	1	55
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	88	1	55
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	55	1	55
chrX	Tbl1x	77510546	77662713	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	75	1	55
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	176	1	136
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	136	1	136
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	261	1	136
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	269	1	186
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	233	1	186
chrX	Tceal1	136707968	136709873	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	186	1	186
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	133	1	133
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	237	1	133
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	184	1	133
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	190	1	149
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	149	1	149
chrX	Tceal1	136707968	136709873	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	167	1	149
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	119	1	87
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	87	1	87
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	182	1	87
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	93	1	57
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	156	1	57
chrX	Tceal1	136707968	136709873	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	57	1	57
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	60	1	60
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	97	1	60
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	82	1	60
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	84	1	56
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	56	1	56
chrX	Tceal1	136707968	136709873	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	74	1	56
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	12	1	12
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	19	1	12
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,95	38	1	12
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	34	1	10
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	10	1	10
chrX	Tceal3	136590843	136668377	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	33	1	10
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,99	318	0,99	209
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	0,99	209	0,99	209
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	248	0,99	209
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	168	1	168
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	272	1	168
chrX	Tceal8	136168983	136172251	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	260	1	168
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	71	1	61
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	61	1	61
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	0,99	82	1	61
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	69	1	60
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	64	1	60
chrX	Tceal8	136168983	136172251	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	60	1	60
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	111	1	111
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	128	1	111
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	155	1	111
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	135	1	76
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	76	1	76
chrX	Tceal8	136168983	136172251	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	108	1	76
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,99	82	1	52
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	52	1	52
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	58	1	52
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	73	1	63
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	63	1	63
chrX	Tceal8	136168983	136172251	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	90	1	63
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,8	98	1	87
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	87	1	87
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	134	1	87
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	47	1	47
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	83	1	47
chrX	Tceanc	166499809	166518602	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	57	1	47
chrX	Tceanc	166499809	166518602	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	25	1	20
chrX	Tceanc	166499809	166518602	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	35	1	20
chrX	Tceanc	166499809	166518602	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	20	1	20
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	55	1	55
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	58	1	55
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,95	79	1	55
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	19	1	19
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	32	1	19
chrX	Tceanc	166499809	166518602	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	33	1	19
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	386	1	218
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	218	1	218
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	229	1	218
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	235	1	206
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	222	1	206
chrX	Tfe3	7762536	7775202	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	206	1	206
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	53	1	46
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	58	1	46
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	0,96	46	1	46
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	0,97	37	1	27
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	40	1	27
chrX	Tfe3	7762536	7775202	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	27	1	27
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	107	1	107
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,91	242	1	107
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	119	1	107
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	247	1	176
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	256	1	176
chrX	Tfe3	7762536	7775202	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	176	1	176
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	497	0,98	497
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,97	581	0,98	497
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,98	670	0,98	497
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	533	1	432
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	674	1	432
chrX	Tfe3	7762536	7775202	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	432	1	432
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	89	1	89
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	176	1	89
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,98	146	1	89
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	62	1	62
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	134	1	62
chrX	Timm17b	7899335	7907652	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	0,99	165	1	62
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	0,98	129	0,99	129
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	146	0,99	129
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	0,99	190	0,99	129
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	129	1	113
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	113	1	113
chrX	Timm17b	7899335	7907652	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	195	1	113
